Order Date Time,order_item_id,Order Status,SKU ID,Product ID,Category,Product Name,Shopify ID,Merchant SKU,Merchant ID,Brand,HSN code,Payment ID,Payment Gateway,Payment Method,Issuer,Card Brand,Card Type,GMV,paid via CRED Balance,PG Cost Base,PG Rate,PG Cost Includig Tax,OMS Type,OMS Cost,Payout after Platform Cost Deductions,GST Rate on GMV,Net GMV,TCS on Net GMV,TDS on Net GMV,Payout after tax Deductions,Fulfilment Type,Warehouse Location Code,Source Address State,Source Pincode,Destination Address State,Destination Pincode,Zone,Chargeable weight in KG,Estimated Shipment Cost Including GST,Payout after Shipment Deduction,Final Forward Shipment Cost Including GST,Forward Shipment Cost Sundry Adjustment,Forward Shipment Cost Sundry Adjustment Reason,Payout After Adjustments,Seller Final Payout,Final Payout Status
4/6/2024,YN48DG6R649Q,SHIPPED,45dfce76-b69b-4eff-bc99-c0fde39371fe,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,motorbike gloves,,XTR-BG-BLK-NEO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,63079090,01HTRZBQQGP8HZTKX6BDP7H1FE,CRED_AXIS_UPI,UPI,,,,699,0,699,0,0,SELF,0,699,0.18,592.3728814,5.923728814,5.923728814,687.1525424,MANAGED,XTR560036A,KARNATAKA,560036,MADHYA PRADESH,486771,D,0.28,47,640.1525424,0,0,,640.1525424,640.1525424,open
4/5/2024,PYWY5XVVLLZZ,RTO,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HTQMQ81S3NERSBJBC5P5K056,CYBERSOURCE,CARD,CITI,MASTERCARD,CREDIT,189,0,189,0.0169,3.769,SELF,0,185.23,0.18,160.1694915,1.601694915,1.601694915,182.0266102,MANAGED,XTR560036A,KARNATAKA,560036,DELHI,110012,C,0.48,43,139.0266102,0,0,,139.0266102,139.0266102,open
4/6/2024,LR102GERL81QZ,PACKED,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HTSTG2ET963PEGKZGKHZJQE3,CRED_AXIS_UPI,UPI,,,,159,0,159,0,0,SELF,0,159,0.18,134.7457627,1.347457627,1.347457627,156.3050847,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,501505,C,0.48,43,113.3050847,0,0,,113.3050847,113.3050847,open
4/7/2024,9P2XZZ69PND5G,SHIPPED,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HTWENPEMXH7C9BVX8FC03ZNA,CYBERSOURCE,CARD,SBIN,MASTERCARD,CREDIT,159,0,159,0.0169,3.1708,SELF,0,155.83,0.18,134.7457627,1.347457627,1.347457627,153.1350847,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560066,A,0.48,31,122.1350847,0,0,,122.1350847,122.1350847,open
4/9/2024,89NPYQD18Y2RL,SELLER_CONFIRMED,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HV1RC8RVZ25E7T9514KHKHGK,ICICI_UPI_DIRECT,UPI,,,,159,0,159,0,0,SELF,0,159,0.18,134.7457627,1.347457627,1.347457627,156.3050847,MANAGED,XTR560036A,KARNATAKA,560036,GUJARAT,394230,D,0.48,47,109.3050847,0,0,,109.3050847,109.3050847,open
4/9/2024,V0W5G3LGGR901,SELLER_CONFIRMED,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HV1X09GR1N7D310DKS3759B8,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,159,0,159,0.0169,3.1708,SELF,0,155.83,0.18,134.7457627,1.347457627,1.347457627,153.1350847,MANAGED,XTR560036A,KARNATAKA,560036,WEST BENGAL,711204,C,0.48,43,110.1350847,0,0,,110.1350847,110.1350847,open
4/1/2024,XQ1Y1XXLGZ4RJ,RETURN_REQUESTED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTCTM4ZSPXJAN792H5Z9E2XQ,ICICI_UPI_DIRECT,UPI,,,,299,0,299,0,0,SELF,0,299,0.05,284.7619048,2.847619048,2.847619048,293.3047619,MANAGED,XTR560036A,KARNATAKA,560036,RAJASTHAN,342003,D,0.7,94,199.3047619,0,0,,199.3047619,199.3047619,open
4/2/2024,D5L5E2GW90XNJ,RETURNED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTEGKX7TKSZQEGA28WB24CR4,CYBERSOURCE,CARD,UTIB,MASTERCARD,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,HARYANA,122001,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/3/2024,2D012WZX2Y2P,DELIVERED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTJ9RTQ358YW5JC4QT400GMH,CYBERSOURCE,CARD,UTIB,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,RAJASTHAN,324002,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/4/2024,XQ83R8R602JP1,RTO,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTKR9Q4YB2A83HWE1F1MX97H,ICICI_UPI_DIRECT,UPI,,,,279,0,279,0,0,SELF,0,279,0.05,265.7142857,2.657142857,2.657142857,273.6857143,MANAGED,XTR560036A,KARNATAKA,560036,RAJASTHAN,302017,D,0.7,94,179.6857143,0,0,,179.6857143,179.6857143,open
4/4/2024,4N4DN10LGL6JD,DELIVERED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTMSNJV30Y2BQXHA6SS63858,CYBERSOURCE,CARD,SBIN,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500018,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/9/2024,W3ZZWGZ1ZNVD,SELLER_CONFIRMED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTZJE6CFKQ0YWBGJ62MQRYMG,CYBERSOURCE,CARD,ICIC,MASTERCARD,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500085,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/10/2024,8L8RWZNW2L88Z,SELLER_CONFIRMED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV22F60NKVE80DVWXXJSHW48,CYBERSOURCE,CARD,FDRL,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,MADHYA PRADESH,482020,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/2/2024,8Z9XL8ZPX284,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTEMABKW4A4AVH35R70V5YJ7,CYBERSOURCE,CARD,ICIC,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500090,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/2/2024,68GND6P84QL5V,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTEWBKJY1RPRF31N8AES8T7R,CRED_AXIS_UPI,UPI,,,,279,0,279,0,0,SELF,0,279,0.05,265.7142857,2.657142857,2.657142857,273.6857143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,503002,C,0.7,86,187.6857143,0,0,,187.6857143,187.6857143,open
4/2/2024,JZ28VY60D0ZPP,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTFG4ZB3N3V942NX48GVBB58,CYBERSOURCE,CARD,SBIN,MASTERCARD,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,ODISHA,751024,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/5/2024,1DPJEDZ2EW5PP,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTP6JDEPEPHCTRK4QZMN187W,CRED_BNPL,LINE_OF_CREDIT,,,,279,0,279,0.018,5.926,SELF,0,273.07,0.05,265.7142857,2.657142857,2.657142857,267.7557143,MANAGED,XTR560036A,KARNATAKA,560036,HARYANA,122101,C,0.7,86,181.7557143,0,0,,181.7557143,181.7557143,open
4/5/2024,9E0GP9JEW085G,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTPDM3WDEH8AXYA00MQGSPJ3,CYBERSOURCE,CARD,AUBL,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,PUNJAB,143001,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/5/2024,8LJNJRDW4NZZ6,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTQ2R5MP62PEWNJHD65BENVB,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,416416,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/6/2024,EN3Q59Q1Y2J59,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTSDV9S7W07X2VY48VNTHFHE,CYBERSOURCE,CARD,UTIB,MASTERCARD,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,ANDHRA PRADESH,521201,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/7/2024,9P6EN5J99LRP2,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTWJV7RB3F254KYNAX5QZFYB,CYBERSOURCE,CARD,ICIC,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,HARYANA,122001,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/7/2024,4Q43PPP61VW66,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTWMXND3Z4HY5G8AKVEQHWDQ,CYBERSOURCE,CARD,RATN,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500020,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/7/2024,DX84QPN4REXXQ,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTWWBRQQM0X23F1YNPC21PAD,CYBERSOURCE,CARD,CITI,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560091,A,0.7,62,206.1257143,0,0,,206.1257143,206.1257143,open
4/5/2024,Z8ZYVZQV00P0Z,SHIPPED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTPFTVR29S0AM7P10XHY3Y92,CRED_AXIS_UPI,UPI,,,,279,0,279,0,0,SELF,0,279,0.05,265.7142857,2.657142857,2.657142857,273.6857143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,503002,C,0.8,86,187.6857143,0,0,,187.6857143,187.6857143,open
4/5/2024,2DD0ZP866RYQG,SHIPPED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTPX75B4P523NH85Z3T7X670,CRED_BNPL,LINE_OF_CREDIT,,,,279,0,279,0.018,5.926,SELF,0,273.07,0.05,265.7142857,2.657142857,2.657142857,267.7557143,MANAGED,XTR560036A,KARNATAKA,560036,UTTAR PRADESH,211011,D,0.8,94,173.7557143,0,0,,173.7557143,173.7557143,open
4/9/2024,LGPL3601L0G80,SELLER_CONFIRMED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV1PE8F6JS6V147MJC7JTXV8,CYBERSOURCE,CARD,SBIN,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,ANDHRA PRADESH,524003,D,0.8,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/10/2024,NEE1G80QYWQDG,SELLER_CONFIRMED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV22CTWVZWFNC3MN112J8CK1,CYBERSOURCE,CARD,ICIC,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,502032,C,0.8,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/10/2024,G9Z45YZ5G0VRQ,SELLER_CONFIRMED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV2D9TZJCXG1ZHGYSB09RXWZ,CRED_AXIS_UPI,UPI,,,,279,0,279,0,0,SELF,0,279,0.05,265.7142857,2.657142857,2.657142857,273.6857143,MANAGED,XTR560036A,KARNATAKA,560036,ANDHRA PRADESH,521001,D,0.8,94,179.6857143,0,0,,179.6857143,179.6857143,open
4/10/2024,5PWGEX29LDJRL,SELLER_CONFIRMED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV46MTDXFD5VAV540G499Q00,CYBERSOURCE,CARD,SBIN,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,GUJARAT,380061,C,0.8,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/1/2024,XQ1Y1XXLGZ4RJ,RETURN_REQUESTED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTCTM4ZSPXJAN792H5Z9E2XQ,ICICI_UPI_DIRECT,UPI,,,,299,0,299,0,0,SELF,0,299,0.05,284.7619048,2.847619048,2.847619048,293.3047619,MANAGED,XTR560036A,KARNATAKA,560036,RAJASTHAN,342003,D,0.7,94,199.3047619,0,0,,199.3047619,199.3047619,open
4/2/2024,D5L5E2GW90XNJ,RETURNED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTEGKX7TKSZQEGA28WB24CR4,CYBERSOURCE,CARD,UTIB,MASTERCARD,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,HARYANA,122001,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/2/2024,8Z9XL8ZPX284,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTEMABKW4A4AVH35R70V5YJ7,CYBERSOURCE,CARD,ICIC,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500090,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/2/2024,0Y8Y421RVEVWY,DELIVERED,45dfce76-b69b-4eff-bc99-c0fde39371fe,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,motorbike gloves,,XTR-BG-BLK-NEO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,63079090,01HTEMZR43QMXPFE1CT72237RB,CYBERSOURCE,CARD,SBIN,VISA,CREDIT,699,0,699,0.0169,13.9395,SELF,0,685.06,0.18,592.3728814,5.923728814,5.923728814,673.2125424,MANAGED,XTR560036A,KARNATAKA,560036,GUJARAT,382009,C,0.28,43,630.2125424,0,0,,630.2125424,630.2125424,open
4/2/2024,68GND6P84QL5V,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTEWBKJY1RPRF31N8AES8T7R,CRED_AXIS_UPI,UPI,,,,279,0,279,0,0,SELF,0,279,0.05,265.7142857,2.657142857,2.657142857,273.6857143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,503002,C,0.7,86,187.6857143,0,0,,187.6857143,187.6857143,open
4/2/2024,JZ28VY60D0ZPP,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTFG4ZB3N3V942NX48GVBB58,CYBERSOURCE,CARD,SBIN,MASTERCARD,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,ODISHA,751024,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/2/2024,ZDEE1JJLJRJQ,RETURNED,45dfce76-b69b-4eff-bc99-c0fde39371fe,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,motorbike gloves,,XTR-BG-BLK-NEO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,63079090,01HTFJKB0SJFFDTC914QH7EBPH,CYBERSOURCE,CARD,INDB,MASTERCARD,CREDIT,699,0,699,0.0169,13.9395,SELF,0,685.06,0.18,592.3728814,5.923728814,5.923728814,673.2125424,MANAGED,XTR560036A,KARNATAKA,560036,GUJARAT,395009,D,0.28,47,626.2125424,0,0,,626.2125424,626.2125424,open
4/2/2024,2DJ4E14XGXJG9,DELIVERED,0fc72ab6-94e4-458e-a8c9-536e1842c104,665ea6c7-9db8-4bb7-9a3b-fea706f85a3e,fashion_93e,water resistant duffle bag with shoe compartment,,EF-XT-DUF-BAG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,42022990,01HTFRJFW2Q15HM5C57P1F2E26,CYBERSOURCE,CARD,ICIC,VISA,CREDIT,375,0,375,0.0169,7.4782,SELF,0,367.52,0.18,317.7966102,3.177966102,3.177966102,361.1640678,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560067,A,1.15,77,284.1640678,0,0,,284.1640678,284.1640678,open
4/3/2024,R665ERJGV5P8,DELIVERED,2966d301-fce9-4e47-89a9-96f97963151c,15d6a42b-6e1d-4d4e-9057-c0a446fe89d0,fashion_93e,Skull caps - pack of 3,,EF-XT-SKL-ONG-BLK-KKI-P3,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTHP79B0HYG2TTCY4H6R6Q9P,CYBERSOURCE,CARD,UTIB,VISA,CREDIT,299,0,299,0.0169,5.9627,SELF,0,293.04,0.05,284.7619048,2.847619048,2.847619048,287.3447619,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,401209,C,0.01,35,252.3447619,0,0,,252.3447619,252.3447619,open
4/3/2024,5ZE8ZEL9GVL2,DELIVERED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTHWKAGN18XDAPXMN0YKFYB9,CYBERSOURCE,CARD,IDFB,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560016,A,0.01,31,160.6571186,0,0,,160.6571186,160.6571186,open
4/3/2024,LNQVPNYD36Q4,DELIVERED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTHWQGGZD30YW3DS6XXFB7NJ,CYBERSOURCE,CARD,IDFB,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560016,A,0.01,31,160.6571186,0,0,,160.6571186,160.6571186,open
4/3/2024,9P4WVZVRQ0R00,RTO,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTHXZ89J5J1HQWCZZHTTBR6F,CRED_BNPL,LINE_OF_CREDIT,,,,199,0,199,0.018,4.2268,SELF,0,194.77,0.18,168.6440678,1.686440678,1.686440678,191.3971186,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,562114,A,0.01,31,160.3971186,0,0,,160.3971186,160.3971186,open
